c_text,hatespeech
@dantrimont Covid zu haben - miss man erst sagen könne ob jemand infektiös ist. Das kann der OcR Test nicht. Ein jeder Querdenker ist ein Selbstdenker. Und ich gehe natürlich davon aus dass jeder ein Translater nützen kann. Dieser PCR Test taugt nicht um eine Basis für eine Epidemie zu sei,0
@ainyrockstar @FrReschke Merkel hat den Weg für allerlei dummes Gewürm geöffnet.,0
@MalteKaufmann https://t.co/W0i77yBiui,1
"@HeliHektor @Markus_Soeder Die Vernünftigen sind die, die Sie als radikale Querdenker bezeichnen. Hinterfragen, eigene Gedanken machen, recherchieren und Ideen zur Lösung von Problemen einbringen.",0
"Horst Seehofer, die olle Hippe, hatte sich kürzlich mit BionTech impfen lassen 
Nun ist er positiv getestet worden 
Es wird vermutet das eine hat nichts mit dem anderen zu tun, alles ist Zufall und wer was anderes behauptet ist ein Natsie, Klimaleugner, Schwurbler und Querdenker",0
@LeedorLab @Bonjenutzer @mbitterblue @seaeyeorg @United4Rescue @_refugeerescue @germandoctors @_Seebruecke_ @alarm_phone Weil Asyl dafür nicht da ist. Sekundär: weil wir nicht alle Menschen aufnehmen können.,0
"""Heute sind wir Nazis"" – Der Hass jüdischer Extremisten auf WhatsApp und Telegram https://t.co/3LzVdUH2Ve",1
"@tagesschau es reicht schon , eine afd zu ertragen! da braucht es keine türkische, rechtsradikale “ graue wölfe”  gruppe in deutschland! beide gruppen gehören verboten! 
no afd!",0
"Impfen,die ganze Welt,alle Menschen,sagten Gates ,Merkel,Leyen,nur eine geimpfte Welt ist 
die neue Welt,...⁉️🤔🧐",0
"@Die_Insider @Volksverpetzer @Polizei_Thuer @bodoramelow Wow. Respekt für die Polizisten die das ertragen mussten. 
Ich wäre nicht so cool geblieben, wenn mir so ein Mob asozialer Spinner so auf die Pelle gerückt wäre. 
Gut, dass ich kein Polizist bin, sonst hätte ich wohl von der Dienstwaffe gebrauch gemacht 🙈🙈🙈",1
"@Piet55559186 @Uwe_Junge_MdL @faznet haben da sehr mitgeholfen die Toten zu produzieren. Unterstützt von der AfD. Und nu guck: DIE lassen sich impfen. Merkst du vielleicht mal, dass die euch verbraten wo die können? Von den Spenden an Ballweg, Schiffmann u.a. fange ich garnicht erst an.",1
"@ARegenstern @_schwarzeKatze Ich sags der Antifa und du Spahn, Merz, Maaßen, Seehofer, Amthor und den anderen Knalltüten.

Die Rechten und Querdenker haben sich bereits soweit aus dem Konsens rausbewegt, da braucht man glaube ich nicht mehr mit reden.",1
@reitschuster Das ist der erste Kommentar von Reitschusters kritischen Lesern 🤣 https://t.co/j0AQL4gOiJ,0
"@reitschuster Was genau ist jetzt das Problem? Wenn man im ICE sitzt teilt man die Luft und damit auch die Viren. Also sollte jeder die Maske möglichst kurz abnehmen um die anderen Mitfahrer möglichst nicht zu lange zu gefährden. 
Aber die Schusterlinge müssen sich wieder aufregen...",0
"Wusste gar nicht, dass Juden der #AfD nahe stehen. https://t.co/5QVTtte6fv",0
@FFF_Frankfurt Richtig diese schamlose Gewalt der linksterroristen gegen die Polizei ist eine Schande wann wird endlich geschossen auf dieses pack,1
"@Xrxtn @MichaelDhr1 @kristen_peter @Alice_Weidel @UweJunge Das ist schön für Sie.
Komischerweise ist der Rassismus im Fußball auch noch präsent, Ihrer Aussage nach zu urteilen dürfte das ja auch nur nebensächlich sein?",0
"Tabelle für die Impfstofflieferungen nach Hersteller für KW21 aktualisiert. #Biontech nach Ansage eingebrochen,  #JohnsonJohnson mit einer neuen Lieferung das aufgefangen
Nach 4.4 Millionen vorletzte Woche, gab es letzte Woche 4.5 Millionen Dosen
https://t.co/aEeO7vjMhO #COVID19",0
"@Karl_Lauterbach Ob die Impfung kein langfristiges Problem darstellt, wissen wir nicht. Da muss man gut abwägen, ob man tatsächlich Kinder ohne Vorerkrankungen impfen will.",0
"@Karl_Lauterbach Uuuhhhh ich sehe Karl Lauterbach bald im Lockdown, im ganz strengen Lockdown. Zellnachbarn können Merkel, Wieler, Drosten, Söder &amp; Co. sein. Nichts anderes verdienen Sie, Herr Lauterbach. Sie gehören weg gesperrt, für das, was Sie zu verantworten haben.",1
"#NachtkäuzchenTweet

Der Herr #Pascha macht sich mitsamt seinem Spielzeug in meinem Bett breit😴

Wenn meine beste #Freundin bei mir im Bett schläft knurrt er sie an sobald sie zu nahe an mich kommt😂

#Corona ist ein Arschloch

#SARSCoV2
#COVID19 https://t.co/3jhVxgCTCi",0
"@PaulZiemiak @EskenSaskia Ah... Sie plappern das dümmliche Geschwätz der AfD nach?
Habe rein gar nichts von so jemandem wie Ihnen erwartet Paul, aber Sie haben das tatsächlich noch mit Abstand unterlaufen. Nur peinlich, vom Scheitel bis zur Sohle.",0
"@Kawajoerg @SabineBr3 @Genossin_Anetta @Karl_Lauterbach Das wusste ich nicht, tut mir sehr leid, jeder patient ist gleich viel wert, allerdings sind auh covid patienten wichtig und Sie müssen hier nicht so aggressiv auftreten",0
"@BILD Wo Laschet zu lasch ist, soll Merz es richten. Gerade einer der unbeliebtesten Politiker.",0
"@EschViola @_Der_Ketzer_ @FreiFrank3 @herr_sin @Karl_Lauterbach @Alice_Weidel Du übersiehst, dass wir ein Parlament haben.

Und: Was wäre denn die Alternative? Keine Regierung zu haben? 

Klar ist nicht alles gut, aber dafür gäbe es Lösungen ohne ein relativ gut funktionierendes System umzustürzen. Don't panic!",0
@Marxo52359322 @Andrea_Stoll_ @PhilHackemann @ABaerbock Junge. Sie sind einfach.ein armer Wicht. Diskussion Ende wg Niveaulosigkeit und Beleidigung.,0
"@Karl_Lauterbach Dass die meisten Kinder sich die Impfung wünschen ist doch genauso an den Haaren herbei gezogen wie viele Ihrer anderen Schätzungen.
Einfach nur stop!",0
"@Karl_Lauterbach ist eigentlich jemanden aufgefallen, dass die Zahlen sinken trotz den Demonstrationen vom 1. Mai??? War jetzt das Virus besoffen oder alles wieder nur Denkfehler???

#covid2021 #covid #demo #fake",0
"@RMogyorosy Das nächste Quotenweib, das sich beim Fellner, innerhalb kurzer Zeit lächerlich macht. Sie spricht von Alphabetisierung? Wir hatten eine unalphabetisierte Arbeitsministerin!!!! 
Ich würde dieses Gesocks gerne auf Urlaub im Dreck von Lesbos sehen.",1
@LillyBlaudszun @janboehm Ist nicht nur in MV so,0
"@Silenci67564690 @leipzig04349 @Laforce_61 @WagenMehr @Karl_Lauterbach Daraus folgern wir: 2 Jüdinnen, zwei Meinungen. Die eine ist mit aller Deutlichkeit gegen die Impfpflicht und eine Ungleichbehandlung, die andere... naja.",0
"@GahnMc @Hans456789 @Karl_Lauterbach Abwarten ...das gute ist, ich kann die Impfung jederzeit nachholen aber ihr nicht mehr rückgängig machen 😉😅 Abgerechnet wird zum schluss....",0
"@werwaswo3 @LisaSt2136 @sunstar1606 @reitschuster Oh, wir sind weder geimpft noch getestet und unterliegen trotzdem den Maßnahmen? Wenn ich mich jemals gefragt habe, weshalb die Nazis so viele Mitläufer züchten konnten, dann weiß ich es jetzt. Und es ist auch kein Zufall, dass es ausgerechnet in Deutschland passiert ist 🤣🤣🤣",0
"@rockefellaG Täterin und knapp verhindertes Opfer sind beide schwarz. Wie verdreht in der Birne muss man sein, um in diesem Eingreifen Rassismus zu sehen?",0
"@CDU Mit röttgen hätte ich's euch grad noch geglaubt. Aber ihr gebt mir laschet, merz und maaßen. Was glaubt ihr eigentlich? Wie tief soll das Loch noch werden, in dass die CDU im Herbst versinkt. Und schiebt das Debakel nachher ja nicht AM in die Schuhe.",0
"@Julia_ablr kann man auch so erklären, dass gerade deshalb sehr viele Leute eingeschaltet haben, die sonst nie Tatort schauen.
Was man als Querdenker halt so alles tut aus politischer Überzeugung",0
"3 aber auch das Gespräch von @JanJosefLiefers und @jensspahn  in der @zeitonline: wenn ich mich von der Politik ungerecht behandelt fühle gibt mir das noch lange nicht das Recht Politik, Medien und Wissenschaftler ungerecht zu behandeln. Das hat Querdenker-Niveau https://t.co/lNMwKK6378",0
"@JohannesNormann @Gooney75 @Hasenhoernchen @moerv_vom_doerf @SerapGueler @AfD Ich habe lediglich den Vergleich gezogen, dass ihr helden euch mal wieder eine Religion rausgesucht habt um einen Feind zu finden, ich habe nie behauptet, dass das der selbe feind wie vor 80 Jahren ist. Eure Lügengeschichten mit ""Islamisierung des Abendlandes"" etc. sind Hetze, ob",0
"Ich glaub es hackt.
Ein paar ursprünglich namhafte Schauspieler scheinen jegliche Form von Anstand&amp;Rückgrat verloren zu haben und die rechten Schwurbler bekommen 'nen feuchten Schlüpper vor Freude.
Das hat's jetzt noch gebraucht.Nicht. #allesdichtmachen",0
"Nur noch wenige Tage! 
Dann heißt es wieder: Heraus zum autonomen 1.Mai in #Wuppertal!
MASK UP! CREW UP! SHOW UP!
Unsere Perspektive ist klar: #Klassenkampf, #Sabotage, #Aufstand!
Für die soziale Revolution!
#1maiwpt #1mai #1mai2021 #MayDay #w0105 #alleraushier https://t.co/IABvKfS4h2",0
"@RZitelmann Sorry Herr dr zitelmann, Ich teile die meisten ihrer Meinungen, aber Maassen ist einfach total unmöglich. Der Typ ist doch im 20 Jahrhundert stehen geblieben. Und laschet war einfach nur schwach",0
@donphilippo @Beatrix_vStorch Was für ein geistiger Schwachsinn von dir. Der Islam tötet laut den Anweisungen im Koran. Jeder weiß das und wer das akzeptiert ist Mitschuldig.,1
@danny_wilmore @_N1on_ @HWForster1 Danke für die Bestätigung.,0
"@evilestmav @Gewaltpeter @davidbest95 @greenpeace_de ich sage nicht dass wissenschaft gekauft ist. ich sage dass politik der wirtschaft folgt, dass natürlich grosskonzerne ihre interessen durchsetzen. und dass die ""förderung"" der dritten welt genau im gegenteil landet dessen was wir glauben dass es soll.",0
"@GegenRechts4 @pupsikacka @Nebodigatreba2 @Deutschland_77 @ZeitW Also ist nach Ihrer Meinung religiöse Verfolgung okay? 
Na wenn sich da nichtmal jemand zu erkennen gibt, welches geistes Kind er ist aber die AfD sind die Nazi's.",1
"@DocOnco @anonymous14159 @amo_il_caffe Reden wir gerne von Medikamente Zulassung:die express und temporaere Medikamentenzulassung wurde in Frankreich..nur erteilt Solange es kein Medikament gegen COVID  gibt. Und der Staat behindert momentan die Zulassung von Ivermectine, was in Portugal die Covid Zahlen sinken laesst",0
"2. #Israel's Regierung ist eine Koalition aus rechtsextremen Organisationen. 
&gt; HaTzionut HaDatit und andere religiös-zionistische Parteien sind homophob, sexistisch und sind für jüdische Vorherrschaft und #Apartheid. 

https://t.co/6kOukxYi31",1
"@welt Wer D noch mehr ruinieren will als Merkel,  braucht sich über nichts wundern .Die Grünen ????  Nein danke !!!!!!",0
"@Andrea_Stoll_ @PhilHackemann @ABaerbock ""weiße hetero Männer"". - Wer so etwas schreibt, argumentiert auf dem Niveau von Rassist/:*_Innen und Sexist/:*_Innen.",0
@Andrea_Stoll_ @PhilHackemann @ABaerbock schlecht gekackt?,0
@1Mathelehrer @Xrxtn @Alice_Weidel @UweJunge Stimmt genau. Da greift wieder Leben und Leben lassen…,0
"@Gnothiseauton20 @thelovelybutch1 @Waldgarten @EdwardN26113331 @reitschuster Wer nur an sich denkt und wem das Leid der anderen egel ist und von natürlicher Lese spricht mit hang zum rechten Rand.
Der ist Ganz klar faschistisch.
Die Querdenker wären die ersten, die einen faschistischen Staat aufbauen würden.
Ohne Pressefreiheit. Ohne Solidarität.",1
"@lange_tobias_hh Ich wünschte ich könnte es so machen wie Dolores Umbridge. Diese verlogenen Politiker würde ich allesamt nachsitzen u Sätze schreiben lassen:
“Ich soll keine Lügen erzählen!”

#NieMehrCDUCSU",0
"@Pokey78950774 @shoutingcassy @dutschman @ABaerbock nochmal, dein ""Maximum an Output"" hat nix mit Klimaschutz zu tun, egal wie sehr ihr Neoliberalen ihr das noch nicht wahrhaben wollt",0
"@MichellSkorna @ennolenze @olivenbruder Wie hier immer von Selbstverteidigung seitens Israel gesprochen wird. Selbstverteidigung geht von den Besetzten aus, die sich gegen ihre Besatzer wehren. Ihr könnt es drehen und wenden wie ihr wollt, Israel ist der Besatzer und der Aggressor.",1
"Hoch der 1. Mai! Heuer wohl nur digital. 
Gut so; nicht nur wegen der Pandemie ein richtiger Schritt - die gähnende Leere und die verschiedenen Flügelkämpfe innerhalb der #SPÖ wären dann wohl doch etwas too much für die Genossen gewesen.",0
"@niggi Bitter. Ich erkenne da leider auch Leute wieder, die schon früh einen deutlichen Verschwörungsweg eingeschlagen sind. Mit einem der Protagonisten hatte ich sehr sehr schwierige Chat Diskussionen. Ich bin da nicht mehr durchgedrungen.",0
"@janboehm Das ist ja der entscheidende Unterschied zum ÖRR

Wenn das Geschäftsmodell bei der Bild tot ist, denkt man entweder um oder man wird arbeitslos.

Wenn beim ÖRR das Geschäftsmodell tot ist, weil die Einschaltquoten sinken, dann holt man sich mehr Geld beim Bürger (ohne Umzudenken)",0
"@CarstenDierig @welt Steinmeier als Bundespräsident ist genauso eine Antidemokratische FehlBesetzung wie Merkel als Kanzler, deswegen haben sie diese Posten bekommen.",0
"@Markus_Soeder Danke! Du wärst mein Kanzler gewesen @Markus_Soeder 👍 

Geb nicht auf, die nächste BTW kommt. Alles Gute Markus 💙🤍 und ich persönlich bin froh, dich hier in Bayern zu behalten.

Wir sind stolz auf dich, weil genau Du jetzt kämpfen wirst für die Union. 

#CSU https://t.co/FRmG0oq4yY",0
"@welt Es war ein Versuch von Merkel, ihn durchzudrücken- hat soweit ja auch geklappt.
Nur ist die Basis nicht so dumm.
Es  wird eine Wende in der CDU Politik gefordert, was die Umfragen zeigen.
Laschet holte Merz, was als Bonus bes. für die Ossis gedacht war. Das reicht aber nicht.",0
"@mamaweissmehr @c_drosten Es geht aber nicht nur um Todesfälle, sondern auch um #LongCovidKids. Nur auf Todesfälle zu sehen bedeutet, die Pandemie nur im Kontext Erwachsener zu betrachten und die Gefahren für Kinder zu ignorieren.",0
"Ok, der Trottel wurde mittlerweile gefeuert.
Rassismus und Sexueller Missbrauch ist eben nichts, was man tolerieren kann.",0
"@markdegger @SteffenSchlager @Karl_Lauterbach ... Freien für Normalsterbliche. Ist halt Quatsch. Du kannst aktuell in so ziemlich jedem Bundesland ohne Test und Maske in die Außengastronomie gehen und dich da mit anderen Leuten zusammen ohne Maske an den Tisch setzen und unterhalten. Also keine ""Sonderregeln"" für Politiker.",0
@Andrea_Stoll_ @PhilHackemann @ABaerbock Komm geh kacken,0
@DieterCronenbe1 @Beatrix_vStorch Es gibt nichts besseres als die AfD. Alles Menschen mir gesundem Verstand. Den Wahnsinn  der anderen ist ja nicht mehr zu ertragen,0
@GNNANOW @gazalnps @RegSprecher Nazis? https://t.co/Vgh6x6o5j7,0
"@ThDoernb Vorallem, du kommst mit Null Fakten, dummes Rumgetrolle und dämliche Maximalforderungen, und erwartest, dass man deine ""Meinung"" toleriert? Ich glaub, in der AfD bist du besser aufgehoben. Biste unter deinesgleichen.",1
@spectraloverse1 @AnsarBerlin Was Nazis angeht: Jeder von uns ist mit Ausländer aufgewachsen. Zusammen in Vereine gewesen usw.  Mein bester Freund seit 38 Jahren ist zb Türke. Wer ihn blöd kommt hat ein Problem.,0
"Laschet wird nur als Kanzlerkandidat gewählt, weil alle außer ihm wissen, dass det Ding schon verloren ist.

Nur er sitzt fröhlich da und freut sich, weil er zu blöde ist das zu checken.

PS: WIR STECKEN MITTEN IN DER DRITTEN WELLE, IHR SELBSTGERECHTEN HONKS! #LaschetvsSoeder",0
"Nahostkonflikt: Israel tötet Kommandeur des ""Islamischen Dschihads"". Die Bundesregierung verurteilt Antisemitismus bei Demos in Deutschland als ""beschämend"". https://t.co/OTHg4PZ3Uw",0
"@FrauMaja Ich mein, Habeck ist ein dufter Kerl und da ich gebürtiger Flensburger bin, hat er eh paar zusätzliche Sympathiepunkte, aber ich war die ganze Zeit für Baerbock. Ich freue mich sehr über ihre Kandidatur. Sie hat das Zeug die bessere Merkel zu sein. Sie macht mir echt Hoffnung.",0
"Keinem Mafia Boss, keinem Verbrecher, nicht einmal einem Gutmenschen, Linken oder Grünen würde ich die Spritze geben lassen.

Vielleicht Merkel - kleiner Scherz, bin auch nur Mensch.",0
"@Joachim_Sittig Wir sind uns sicher, dass der sehr erfahrene Pilot genau das versucht hat, und nur aus Not dort herunter kam. Wir werden alles untersuchen.",0
@simki121 Ich werde künftige Witze von einem Sachverständigenrat begutachten und freigeben lassen.,0
@str01ner @Alice_Weidel @Karl_Lauterbach @helgelindh #Trottel,0
@Hoellenaufsicht @Alice_Weidel @UweJunge Sie definieren was die AfD ist?,0
"@reitschuster Immer noch nicht begriffen was „Verdachtsmeldungen“ sind und bedeuten. Naja, dafür müsste man Journalist sein, der seine Zeit auch in Recherche investiert. Und nicht nur in eine Schlagzeile, die Klicks und Spenden generieren sollen.",0
"Zu krass, was #fortnite Crew Mitglieder im Mai erhalten!

Hier geht's zum Video:
https://t.co/Qbw6CBWAGs

Zeigt mir gerne etwas ♥️ und lasst ein 👍 da.

#fortnitede #fortnitedeutschland #fortnitenews #battleroyale https://t.co/yFhXTV4vkw",0
"@G_J_60 @Genossin_Anetta @Karl_Lauterbach Ich darf in diesem Zusammenhang auch nochmals an den berüchtigten ""Wellenbrecherlockdown"" erinnern, der ja auch nur bis Ende November 2020 terminiert war - soviel zu den Befristungen der #Merkel-Regierung.",0
"@annewill Ich habe erkannt, dass Claudia Neubauer, Anne Will und Volksverpetzer damit eine Relativierung der Schoa betreiben. Meine jüdischen Freunde sehen es auch so! Wer diesen Begriff so verwässert und sogar lügt, missbraucht die Opfer eines inhumanen Systems für politische Agitation!",0
"@tmodc Ja, die sollte ausgeschlossen sein, und es tut uns wirklich schrecklich leid, dass es dazu gekommen ist. Wir werden es besser machen.",0
@aar0n_2 @pitsandpints @Wahlrecht_de Hatten Linke und Grüne ein niedrigeres Wahlergebniss 2017 als AfD oder was .-.,0
"@FLER @PRossberg Wieso gehst du nicht und fütterst deinen Hengzt mit 🥕🥕🥕🥕🥕
Du fette Kartoffel",1
